monstres_tues,duree_quete_jours,prime_pieces_or
19.0,4.666264360502033,705
24.0,5.01893180228867,1732
45.0,3.153744348924286,3868
24.0,3.124413912899032,1227
11.0,4.107050207471435,207
22.0,3.658565288258222,1094
15.0,5.246255257250034,455
10.0,4.720288838202671,110
41.0,6.850176932676471,3532
27.0,5.165748528441395,1215
9.0,5.656760518969047,-229
28.0,4.803724419890727,1858
1.0,1.8914642963565669,9
17.0,4.774395851447968,1032
31.0,1.0,1925
44.0,4.060238995969828,3438
10.0,6.140214503967648,330
37.0,2.711041730249653,2202
29.0,1.0,1200
18.0,3.492105009335738,656
47.0,5.310860275981057,4481
38.0,4.090281568822782,2930
39.0,2.3911719092657133,2815
49.0,3.984188502360688,4566
6.0,6.003429421964603,884
40.0,4.325120101342428,2863
12.0,6.600902486529872,50
14.0,3.890148709851173,830
44.0,1.985117569453538,3632
10.0,8.339453571008827,126
20.0,5.7665569319658845,816
15.0,7.67603406233953,351
31.0,4.805964333914262,2269
7.0,4.444107878093179,404
41.0,7.831420965191398,3599
10.0,8.082194577494738,641
10.0,2.3445368492282705,166
48.0,3.762818674550271,4991
39.0,3.1956837468291144,3185
28.0,6.28756703294636,1299
30.0,3.472826658160156,1950
37.0,6.011192286662423,2610
3.0,6.632600387428525,-431
43.0,8.73809113887195,3250
15.0,2.8015500889724168,162
21.0,7.336679992282423,1354
37.0,4.536735437950568,1924
12.0,8.837216521032467,213
4.0,7.100678461090848,199
47.0,6.9033211229029785,4378
9.0,3.507595501710809,60
39.0,4.608886377916843,2802
42.0,5.817801872808027,3974
28.0,3.876183379648216,1434
23.0,6.360089392085047,693
45.0,8.604764159849685,3906
40.0,3.7495905881759226,3282
44.0,3.575517430576629,3643
22.0,3.8316755037633135,1094
24.0,7.96689680099689,1143
26.0,4.607597106737624,1465
30.0,8.245907025441063,2225
33.0,6.546423984814288,1646
16.0,5.889671055530333,390
22.0,8.784234905146363,706
49.0,3.504910174099993,4586
43.0,1.4786861042592805,3735
18.0,3.594160938147408,644
7.0,4.601291693102644,-409
26.0,5.5487739618385845,994
8.0,6.541474036327001,464
6.0,5.781890900232217,-335
30.0,6.011672665086505,2009
39.0,4.893450301774047,2465
23.0,6.261526717400084,573
32.0,5.626354235253674,2205
22.0,7.588680178162443,1420
42.0,6.111239885372076,3820
43.0,6.53257580255417,3544
45.0,10.282652722086436,3830
9.0,4.410848000416804,292
31.0,7.01048523436017,1436
7.0,5.211053548994522,233
9.0,4.503689952472482,-3
13.0,4.75075078217704,828
3.0,6.5955088790594365,110
35.0,4.725738919226387,2400
33.0,1.6048650548225418,2247
21.0,4.073710140121396,776
31.0,7.848107436154025,2075
34.0,6.420721691142409,2050
32.0,1.0,2371
35.0,3.60620152944896,2343
15.0,2.8361408539849107,701
32.0,1.2739486394727677,2278
6.0,4.875243756701485,120
45.0,7.451349701513797,4261
21.0,3.087523372663481,750
33.0,3.882415994349772,2373
32.0,4.388492718742616,1569
19.0,1.433294880747475,406
33.0,9.313115583643397,2129
28.0,6.697491974710851,1004
31.0,5.354236245946488,1951
21.0,3.658375057368083,1520
34.0,2.435041903950033,2100
15.0,3.437925497212784,465
14.0,7.210064122124817,108
19.0,3.687473215092121,1048
43.0,4.857197283898379,3634
15.0,5.109302776707179,448
6.0,11.603490042780692,14
9.0,3.8076826861645614,86
37.0,2.739544513991546,2370
20.0,1.3280752296635008,855
34.0,3.678502638699209,2236
38.0,9.67714396327993,2447
26.0,6.146427820374056,803
18.0,7.965374250226096,602
28.0,5.919218124657446,1480
9.0,4.320264651567387,-231
32.0,6.403325218392267,2299
6.0,3.132206104717672,-83
14.0,6.306258733419501,562
28.0,7.0272813743373925,1320
24.0,6.993008299480205,1043
13.0,4.587662248716391,158
43.0,7.419021526988965,3587
12.0,2.7720417938124524,356
19.0,6.462642569965504,643
21.0,5.556791661737551,1072
27.0,3.602877674502764,1112
,2.7995435015767183,0
24.0,4.845320260822018,1256
26.0,5.140370323458061,1624
45.0,3.7450331560745775,4078
28.0,2.40157200748466,1793
46.0,6.684317640694453,3968
18.0,6.934419293779239,506
44.0,9.196702471740808,4048
36.0,3.6614281314081634,2485
42.0,5.130117279339023,3393
29.0,6.919503288044236,1570
17.0,7.1059294159741295,219
4.0,5.750248745611343,-281
44.0,6.442221893211174,3668
45.0,3.667089807549525,4480
29.0,5.227744252416956,1557
4.0,3.253843103328033,-72
10.0,6.345761733753353,403
25.0,7.161775927127435,1252
31.0,11.941275527714028,1784
3.0,7.957249958251253,-5
47.0,1.5690203802261338,4146
2.0,2.9424848526014378,-350
25.0,7.978225200739159,1543
49.0,6.123174782165886,4899
6.0,5.216150467531906,-507
26.0,4.893173403089406,1594
8.0,3.076155572355057,66
35.0,1.0610794690258871,2372
27.0,3.144505640815685,1737
25.0,4.575775552518492,957
18.0,5.433073560876255,667
1.0,4.436657204688673,434
48.0,2.4293637303569504,4521
39.0,3.9258406861933706,2917
3.0,5.250670917443389,514
4.0,5.490108308190143,-128
41.0,4.176901555729493,3571
37.0,4.266204923367008,2356
15.0,6.60326042031547,691
8.0,5.488738905093396,-35
38.0,4.237094914392028,3164
19.0,5.694335299767268,560
47.0,1.0,4576
26.0,4.407286162268294,777
39.0,4.686578611882085,3011
10.0,4.952825041833516,226
38.0,3.2529406315306293,2593
14.0,6.290881355821908,406
49.0,2.4852374631054,5605
41.0,1.6065798903480606,3057
19.0,4.632529630937144,860
30.0,3.814796623065415,1625
5.0,2.362678858481301,413
31.0,5.839556087773321,2004
7.0,4.918270482323465,-50
19.0,6.899600091802318,763
31.0,5.638255990935206,2433
39.0,4.7547003793224905,2901
24.0,2.7007585053781438,1421
34.0,2.6635387576199,1992
23.0,4.3044540654842,1184
48.0,4.081189254425309,4582
45.0,6.5646554180491,4411
40.0,6.56914250444355,3187
6.0,1.8441327376659291,455
38.0,2.624038553723348,2648
41.0,1.6018412693355009,3003
36.0,3.6076336337967128,2304
27.0,7.243816197458918,1602
11.0,5.718607386502392,-79
5.0,5.341918600272692,-615
17.0,4.781547733016723,479
7.0,3.616512064077936,148
27.0,6.722124243230112,1326
47.0,6.077372938560551,4082
15.0,6.928407815138188,803
46.0,3.1089897800143205,4477
13.0,4.3994484567526415,442
11.0,2.4386072464893367,633
45.0,3.3070823065589448,3781
26.0,3.483716972173485,1290
22.0,5.993036780114559,1322
28.0,5.825718161794467,1619
24.0,7.357032226819714,1666
29.0,1.0,1157
9.0,4.44280890121871,-381
42.0,11.22326679799643,3385
4.0,6.161551900921674,210
49.0,4.5811157697856215,5018
46.0,6.570969333095558,4164
18.0,3.3082122667666534,959
43.0,2.843310190438208,3824
16.0,4.887045077321713,534
33.0,5.583602048063105,2580
29.0,6.432434609397298,1705
39.0,6.512603737461138,2827
10.0,3.322982139468393,136
9.0,5.66830146647034,-141
31.0,6.99866494031818,1866
28.0,6.666735013804454,1326
3.0,6.333079170975326,-379
14.0,6.062844083883119,252
25.0,5.892154257503513,802
15.0,4.9477475730001785,677
2.0,8.536961711586926,203
24.0,6.686832160327118,1460
14.0,4.404360544459904,235
48.0,1.623742909358294,4745
7.0,9.336816731013638,-240
36.0,3.393611779375492,2422
24.0,2.12456403705482,1461
27.0,6.964507754318591,1814
37.0,5.00089723116731,2778
38.0,6.112404525207477,3095
30.0,2.492184046206235,1731
27.0,6.647739363858966,1763
39.0,7.985620057784301,2773
15.0,4.954385283880458,489
26.0,3.821268986210675,1709
1.0,3.2702464053798743,-148
4.0,6.5524207802164165,31
29.0,7.266660409725166,1815
1.0,4.264265721796736,286
43.0,3.9360338752803528,3478
46.0,5.087359436214456,4347
22.0,4.480010833690479,1264
11.0,2.214923878311896,536
10.0,1.256827964240787,188
17.0,4.431066384456315,476
36.0,3.471390988713225,2590
47.0,6.297893993630105,4209
26.0,3.1234345521794937,1514
48.0,1.0,4649
21.0,4.391235115675279,152
13.0,6.363310803323207,450
9.0,8.586633049616463,20
11.0,9.003412946655647,296
11.0,3.935655788193631,699
6.0,3.080031370562451,-200
1.0,5.013739706512483,-114
6.0,5.835987883606992,5
13.0,3.8005439259858256,-51
22.0,3.94301656659821,1000
31.0,7.341536391196999,2056
22.0,2.7645471488254567,854
37.0,4.982111551688374,2906
47.0,7.040470022733756,4868
27.0,7.098074644592361,1255
14.0,7.011169096337419,350
47.0,9.452536250779527,4335
5.0,6.02727053304506,585
36.0,4.729844998780916,2766
32.0,2.9448374915038853,2371
34.0,3.760492420693756,2258
7.0,1.0,638
42.0,5.508787437066182,3832
48.0,5.646535363977423,4342
10.0,4.383521803543178,-156
17.0,3.012255113691184,597
30.0,5.040575102294846,1960
21.0,4.622167936067476,775
13.0,3.626490480979239,120
1.0,5.035348492316564,295
1.0,6.8027202167046985,114
47.0,4.185011209272866,4397
33.0,3.839234111223797,1960
38.0,4.222668691978376,2870
25.0,4.227187343117282,1026
26.0,5.911525677417886,1631
13.0,5.815969951858969,565
28.0,5.870156463175166,1287
33.0,4.85033031273634,1905
37.0,5.354118478849271,3133
41.0,1.609355053843487,3604
30.0,3.024586826898008,2010
49.0,4.935332715225301,5147
48.0,5.188543091927749,4320
8.0,6.809763994244403,67
49.0,4.049760894371818,5373
47.0,1.266684445157387,4874
1.0,6.009554384637338,181
12.0,1.26135722419393,351
5.0,4.191986447402004,218
24.0,1.6034237620297884,1131
6.0,8.836023361781823,-132
25.0,2.5629422359518785,1009
1.0,5.073452239077513,660
25.0,4.638631287943982,1077
1.0,1.608524648614087,317
32.0,7.931835839881122,1405
42.0,6.30866461386596,3375
42.0,4.023662445749517,3496
3.0,,0
49.0,2.8447945726354216,4573
19.0,1.4742693252775425,1004
43.0,4.415056621474726,3804
29.0,5.483950905750549,1521
2.0,7.464633109268913,-179
9.0,6.635612154808564,-241
17.0,6.695581260060651,249
46.0,5.805952927087952,3915
36.0,5.629138258403404,2460
17.0,4.601918180835139,1500
49.0,6.434656164219591,4641
12.0,3.759208046375135,155
20.0,4.844791110679735,636
3.0,5.300509980334883,157
43.0,6.46799824964237,3318
4.0,3.959113388670664,-268
17.0,8.45333506613396,911
37.0,10.18086421621182,2823
46.0,1.8619381534480133,4284
42.0,5.967231806771211,3798
15.0,7.52883097295846,466
33.0,3.8821996041406375,1822
16.0,6.227864028714272,664
11.0,3.783619518920009,413
20.0,3.7795754787906537,346
38.0,4.752589976845906,2982
24.0,2.960330194886648,1349
16.0,4.543314800185387,723
30.0,2.976980955418964,2053
34.0,5.000840414415406,2438
1.0,5.12467562742651,304
24.0,5.425750557601844,855
24.0,5.8954252557211095,1619
9.0,5.527896085847053,-402
22.0,6.657582792632262,1229
12.0,3.8089095269958153,4
17.0,6.872978377330759,955
25.0,5.822148861494305,1469
28.0,4.771194567381421,1405
15.0,3.918799968668552,370
30.0,1.8033966713586964,1667
27.0,2.690470710688428,1679
22.0,8.244572775851093,550
10.0,2.6968060603563138,131
31.0,3.610051031828735,2069
27.0,4.479344320839038,889
12.0,5.005895055793126,-98
46.0,4.1825272029389975,4596
31.0,6.246481148421536,1357
32.0,5.455821754352606,1760
32.0,6.0840499705200415,2544
41.0,7.730480889777525,3477
45.0,5.433738242791226,4439
35.0,4.525352423447049,2216
46.0,1.0,3812
21.0,9.562876793033167,916
10.0,8.400595328018959,337
16.0,7.532748507648874,20
7.0,5.377877246940013,102
4.0,4.767340273637753,-216
27.0,4.954612919049189,1480
25.0,5.709817121677807,1556
31.0,6.643575928380692,1843
11.0,3.483147841954289,597
48.0,4.255936533248003,4540
20.0,4.398360069857863,1074
36.0,6.07478566520941,2854
17.0,6.974303512422029,773
45.0,7.570095804126876,4120
11.0,5.50941172615666,772
30.0,8.628267128663962,1869
35.0,5.18989347235055,2673
41.0,8.519569444905976,2926
38.0,6.994811739564728,3112
22.0,4.318854264325859,1275
43.0,9.636325295644124,3584
48.0,2.1874346203516484,4987
27.0,8.042854717047462,1166
37.0,4.613487460890871,2454
46.0,1.394772335695562,4352
49.0,9.904785938440703,4910
35.0,5.73958150010248,2291
4.0,4.564788048103889,-334
16.0,4.592362314488537,867
16.0,7.160995083870527,43
21.0,5.216653208633662,1017
26.0,9.26514695500876,1104
36.0,4.134739176594361,2675
19.0,2.739905844192888,685
17.0,5.726644932201028,1075
45.0,5.8629153485889445,4471
26.0,3.060817692279098,1302
22.0,2.35246339999419,1319
28.0,3.344843824768478,1012
1.0,4.271450501597479,-36
44.0,3.561382120953648,3792
36.0,7.713153683733937,1982
43.0,4.496853927435634,3566
37.0,7.877813599448087,3090
2.0,1.0,63
17.0,5.963067126061103,740
40.0,5.476828785583086,2874
38.0,7.485206494726994,2622
21.0,4.900011552607219,847
9.0,3.1316230670966654,269
13.0,5.517506589272754,523
11.0,5.458900196355374,255
16.0,3.729464431925196,346
16.0,4.669533753087656,359
2.0,4.209338295296805,-195
42.0,8.411148825496351,3311
44.0,4.864742526467051,3616
8.0,4.897322169472292,292
43.0,4.577801579519576,3716
42.0,4.361180465561347,3689
13.0,5.519970427822567,253
17.0,3.5392757498355065,554
39.0,4.785269398392255,2492
24.0,1.985194595746592,1379
3.0,5.467005327540082,137
30.0,5.518010916897211,1841
13.0,2.7817345290303144,614
19.0,6.257712921489302,1236
7.0,4.328555849838915,-135
9.0,7.884681899636034,591
19.0,4.593228725753956,1103
45.0,7.682622664610337,3930
40.0,6.281737230757539,2876
22.0,2.6943787174617744,1054
18.0,3.9568904585709976,989
23.0,8.325099113625539,684
2.0,6.746651718233417,-363
11.0,3.040904516699583,419
31.0,6.03756790988832,1966
33.0,3.728163410826316,2436
14.0,4.410292206627612,482
16.0,7.868082729500497,627
11.0,5.996058074135238,293
33.0,2.650145744184498,2191
7.0,5.195000712878929,298
31.0,7.335823090899672,1520
48.0,5.788866386287516,4597
46.0,4.935912637160109,4102
47.0,3.962809587097964,4271
14.0,5.083337915424277,583
28.0,1.0,1813
43.0,5.222658259863911,3936
16.0,2.9694605399651577,757
19.0,2.688754417414517,807
17.0,5.652806644566178,152
26.0,5.428321949110066,1280
6.0,4.666630227403124,207
43.0,4.814904436092364,3745
49.0,3.755818990528813,5071
9.0,1.4250636192924309,255
17.0,4.816106876401253,610
31.0,6.188301739070927,1686
12.0,2.8215983727399085,189
23.0,3.984183903872684,1367
5.0,4.735263205990663,-39
43.0,4.648703314190953,3941
36.0,4.985453115526005,2068
36.0,5.132289298188605,2346
3.0,3.019965887232569,-464
24.0,5.938199540731167,472
17.0,4.072413290209806,31
39.0,6.389990829145475,2996
26.0,5.27340789523149,1791
4.0,5.7324440134968055,-446
45.0,6.9379307328210045,4060
12.0,5.898192650077241,223
1.0,6.514974422516151,20
21.0,8.072532062526527,819
19.0,2.548288270840608,520
21.0,3.746147879611277,211
18.0,3.9450125484418574,820
43.0,7.613111738006693,4009
3.0,4.933223697449209,11
49.0,3.5621147563640627,4819
44.0,3.033324856368693,3466
32.0,6.465243873701641,1901
10.0,5.663115846550381,362
40.0,2.072123155610309,2897
15.0,3.792778618849359,419
5.0,1.0251565017500923,695
4.0,6.6554214785160255,100
28.0,5.051282013579353,1232
4.0,4.653633974601516,870
15.0,2.1363353672534897,563
17.0,3.726853444243332,333
44.0,6.234948986769669,3845
3.0,4.398968269022992,-490
10.0,3.943393767030624,-44
47.0,8.33156217347703,4684
42.0,1.776099081924449,3158
23.0,3.7123551354319138,636
18.0,3.323188241808446,932
1.0,6.10598888651198,664
35.0,5.538328796034183,2618
31.0,4.8316497662864215,2455
44.0,2.7674568340116177,3529
1.0,5.509549641633643,144
3.0,1.273014357323894,357
3.0,4.292356940061279,-132
37.0,3.8228593601315977,2455
19.0,6.740564136062616,694
29.0,6.138509120303693,1791
25.0,6.102317428006181,1185
33.0,5.301696898911528,2243
36.0,7.507858927228325,2220
29.0,6.555002711879058,1775
26.0,2.891740917129954,1581
4.0,4.089513776708651,117
49.0,6.2424720694339735,4571
14.0,5.468060833167168,-89
27.0,4.926772600415267,1489
33.0,5.7064324357715215,2009
22.0,1.180030804131765,1455
48.0,5.803448141709278,5037
3.0,7.268295595175419,-539
23.0,6.475429408605503,982
21.0,10.319255554719897,660
41.0,5.920741176527475,3009
23.0,4.704263819667789,1010
4.0,8.072883136119746,-201
21.0,3.2320387474919645,610
37.0,4.062464451947198,2435
43.0,4.8321647196095645,4098
31.0,3.352583129481526,1864
21.0,6.34610266397085,866
26.0,6.7412842977927045,1734
41.0,4.031853781709604,3269
35.0,5.649748596619223,2549
38.0,5.602173632535616,2674
24.0,5.71861117211254,1006
11.0,4.484404004201107,281
41.0,3.5412261077625518,3424
29.0,7.805486521211717,1910
47.0,3.5111035524521443,4741
3.0,4.321319772538642,4
1.0,6.9686518768267405,330
19.0,4.934075731555181,478
46.0,9.527062256724326,4449
49.0,3.075770258047432,4583
22.0,3.410651777494314,760
14.0,4.523707142874298,704
49.0,6.721403399063967,4136
14.0,5.151586452256937,593
44.0,,0
16.0,8.228078607153686,567
33.0,1.0,2664
13.0,1.6268334699702311,17
38.0,3.736648619903213,2537
49.0,4.674060382300456,5137
12.0,2.36020497356821,226
38.0,7.63123386067659,3256
39.0,5.251789575433449,3242
33.0,7.565488497403622,2281
33.0,4.792669467789158,2118
29.0,4.789960328772988,1609
5.0,2.9378932401730222,647
6.0,4.945573831421098,-109
31.0,7.322847098114858,2238
16.0,6.1424282916207495,238
31.0,6.286665535419193,1657
25.0,4.063215585318289,1307
48.0,3.131201060400689,4564
46.0,3.781767617652504,4522
33.0,5.943321980249984,2098
13.0,2.860639285660475,184
10.0,4.5445096461753005,-179
24.0,3.4370021685489505,1855
10.0,3.073066800601581,-243
41.0,6.744008596637551,4300
31.0,5.128143275413142,2126
13.0,7.103013447075467,477
3.0,4.312293434497985,-432
34.0,7.025804767977229,2479
49.0,6.409829458985721,4340
28.0,,0
19.0,7.069386978201646,1055
23.0,3.471063426851241,627
45.0,7.709122404289401,4250
32.0,7.97745703648529,1943
13.0,5.586942783722904,510
33.0,4.799925908166605,1778
34.0,2.938742683456414,2711
33.0,9.356632902063753,2391
5.0,2.1969482208249347,-201
3.0,2.2598900039985943,-214
7.0,3.516244950603162,481
24.0,5.876145887131259,1027
22.0,1.0,716
45.0,3.258444477575228,4208
23.0,4.7260769088431696,1254
30.0,8.512379343732196,1638
18.0,4.311949319701339,1080
32.0,4.513724199474538,2050
7.0,7.573646727397987,376
33.0,4.553697434787201,2453
5.0,2.061653332088808,-346
49.0,5.887193610125863,5152
28.0,1.388069173955201,1876
8.0,5.089691766066846,231
15.0,6.835443253426165,-270
4.0,4.141084070759563,104
34.0,3.905558592311095,2041
5.0,7.058090574832326,-356
33.0,4.767756338409006,2133
5.0,4.053002058513735,-602
38.0,5.320092790367895,2859
34.0,8.148444091595834,2644
26.0,3.691225676909165,1519
1.0,4.829796271158025,356
4.0,1.0,-63
39.0,7.3931803011302994,3182
26.0,3.3666650235538573,1027
33.0,5.56469261618374,1597
33.0,8.271649450244517,1849
8.0,5.310835612802027,-91
20.0,7.696973862670577,570
16.0,7.152920032438735,884
,,0
45.0,1.0,4693
26.0,1.0,1810
23.0,7.582168791089325,759
18.0,5.772788636857112,959
31.0,5.670312399684858,2239
42.0,4.07859107027185,3422
12.0,4.191865323194049,296
1.0,4.61334467058185,-193
42.0,4.10440837401561,4245
9.0,5.737396016537582,650
3.0,6.376882808188677,-66
26.0,3.0850364616588686,1822
9.0,6.58906503140639,32
42.0,5.243832849709912,3816
16.0,4.795124783840001,591
24.0,5.500336919647764,1128
14.0,2.8699785326029943,88
3.0,3.7098962906692656,-154
34.0,1.0,2495
33.0,5.676374742407528,2202
24.0,4.929948104675275,1055
,4.676333200841828,0
13.0,4.610707663597559,379
2.0,5.817748650419788,11
7.0,3.6358690592161658,-62
48.0,5.49964290256699,4699
21.0,7.097487878001696,1063
19.0,1.2291475819132796,767
25.0,4.48636332635483,1429
47.0,3.3451792202514987,4222
22.0,7.207787824742251,647
11.0,5.796289545895122,167
33.0,6.456303009079566,2309
32.0,6.455170461378849,2361
21.0,8.429343471162808,1557
39.0,5.6483465203505085,3238
20.0,3.284928674869165,193
8.0,5.876696508850257,483
42.0,4.155849242994958,3655
37.0,5.76983878430922,2533
9.0,5.051952534847727,412
25.0,3.261177537675291,1378
25.0,4.563536196262024,1107
33.0,1.5732134481973263,2215
2.0,4.285424074085534,-258
19.0,4.660728276006999,665
46.0,2.430153968081686,3842
20.0,4.079064018592242,930
42.0,8.82513212175308,3644
41.0,6.044213216203511,3705
42.0,2.3755646473491976,3830
29.0,4.161441273040097,1486
6.0,2.927885006181143,189
17.0,6.698701760174591,708
25.0,3.3591790101095063,1012
38.0,4.01556040709202,3162
4.0,6.933735732962844,-59
30.0,5.659561618767882,1609
20.0,4.657641181975683,752
3.0,5.059032962992098,-485
23.0,3.554663686819295,529
18.0,8.087901211293886,827
26.0,2.9259732459980987,1155
